COUNTY,lahunv1share,lahunv10share,lasnap1share,lasnap10share
37121,0.8169573204857399,0.07415864084549789,0.8838848772647092,0.8838848772647092
37123,0.7958988626200363,0.1644384900692459,0.7609525361907296,0.7609525361907296
37125,0.6330851069824732,0.09267448946525407,0.5911789769392788,0.5911789769392788
37127,0.5191085590185206,0.0424524809831393,0.5872445352434881,0.5872445352434881
37129,0.2758857539922744,0.27272727272727276,0.30252042607572766,0.30252042607572766
37131,0.7822674719352504,0.07756442477208991,0.8031635062256728,0.8031635062256728
37133,0.5512896069326283,0.22974838816046644,0.6022027047784805,0.6022027047784805
37135,0.32616116184604904,0.03645852571751595,0.44502175441362685,0.44502175441362685
37137,0.3659261297675854,0.0,0.41135181521249586,0.41135181521249586
37139,0.5504087074494111,0.17066425927355344,0.6188113015083566,0.6188113015083566
37141,0.44874384418932095,0.2788907813497977,0.5763895778511045,0.5763895778511045
37143,0.5093482847585106,0.026096762068410034,0.6420527120162149,0.6420527120162149
37145,0.6269070005656914,0.13022662074674046,0.6800519012602034,0.6800519012602034
37147,0.46731449400628267,0.08171634818368964,0.557864659248835,0.557864659248835
37149,0.4863046322729293,,0.650292223429725,0.650292223429725
37151,0.4866401857690946,0.1420726021475689,0.548652633879957,0.548652633879957
37153,0.39222165754037297,0.027972027972027965,0.5081163425171115,0.5081163425171115
37155,0.5833393466669704,0.0066518847006651885,0.6677075436013297,0.6677075436013297
37157,0.7019795979034227,0.23688377432991395,0.7901237987081626,0.7901237987081626
37159,0.5165151736072995,0.3437040673862301,0.5971525738511508,0.5971525738511508
37161,0.4579445487706202,0.16346722975612976,0.5546382799520175,0.5546382799520175
37163,0.4223366295574098,0.23250006311190097,0.571953127538431,0.571953127538431
37165,0.3778606107542585,0.00809719248024652,0.46881939093735797,0.46881939093735797
37167,0.6653677937006035,,0.7171572494639837,0.7171572494639837
37169,0.5819232268626042,0.43333333333333335,0.6919846750394515,0.6919846750394515
37171,0.532031376357616,0.02379974236566305,0.6503687111885119,0.6503687111885119
37173,0.7929375948452085,0.01412950368403564,0.8810596758795756,0.8810596758795756
37175,0.7062404719680343,0.13793103448275865,0.7492361878112405,0.7492361878112405
37177,0.588457676674885,0.03941174371659746,0.8237501736241631,0.8237501736241631
37179,0.4795499834053987,0.02989180730595144,0.4965496630388283,0.4965496630388283
37181,0.47136580050390703,0.22935852926951247,0.569634395093752,0.569634395093752
37183,0.25746588752238486,0.014244578311051026,0.3760991744872927,0.3760991744872927
37185,0.9729893183909105,0.186560289491011,0.9697710141149147,0.9697710141149147
37187,0.9765921571960698,0.023612187091546336,1.0013984945112346,1.0013984945112346
37189,0.5693132050020236,0.0700346112348598,0.7364371043144834,0.7364371043144834
37191,0.5290073668268637,0.0007781369641942406,0.6817579854928373,0.6817579854928373
37193,0.5915999630866186,0.04682448004237922,0.7316079509357292,0.7316079509357292
37195,0.5008618624182805,0.007582487245079663,0.5999388276810143,0.5999388276810143
37197,0.7462285880935559,0.3952738773551378,0.839032856543957,0.839032856543957
37199,0.8441869008333317,0.08041134504671892,0.8862015227575515,0.8862015227575515
38001,0.47315028183065383,0.351611384886107,0.7383452484509571,0.7383452484509571
38003,0.25776393250767,0.6518177252198321,0.377067530641734,0.377067530641734
38005,0.48977016228040987,0.09156854001644775,0.7094138322533388,0.7094138322533388
38007,0.7509234833100024,0.5935301252216996,0.785242548096984,0.785242548096984
38009,0.5368412554218642,0.2898765535265402,0.6585959436700457,0.6585959436700457
38011,0.10959423912906231,0.4245109194096453,0.23541236604516716,0.23541236604516716
38013,0.6510473333329133,0.3741574922044268,0.748237642427086,0.748237642427086
38015,0.2002786202237804,0.36623920242927993,0.2874882614988517,0.2874882614988517
38017,0.17437228750754258,0.8026663829042424,0.1310609865664037,0.1310609865664037
38019,0.29775840588288766,0.35531230143983406,0.505989914899529,0.505989914899529
38021,0.3804766938954235,0.3483444530637765,0.4311291303660979,0.4311291303660979
38023,0.2818501560224924,0.16797902703236192,0.4448004705470879,0.4448004705470879
38025,0.3007828584537632,0.4655355830208233,0.470523774024351,0.470523774024351
38027,0.3947482239973177,0.1424204682902284,0.5688367310838763,0.5688367310838763
38029,0.22053287228700896,0.09195078749840664,0.4271099961846104,0.4271099961846104
38031,0.18293361977791597,0.1186795130510796,0.4003999830770014,0.4003999830770014
38033,0.9142341185970038,0.9139629527569763,0.9143723446341843,0.9143723446341843
38035,0.23747707736937715,0.44979065792770495,0.3466021628466572,0.3466021628466572
38037,0.7172002392878104,0.558928435724605,0.6996646877309556,0.6996646877309556
38039,0.6213468152353805,0.40175425863863995,0.7088405008064206,0.7088405008064206
38041,0.9108830343510805,0.8570646095112141,0.9398479792262909,0.9398479792262909
38043,0.8851249992315485,0.8023882263135166,0.9768681130140514,0.9768681130140514
38045,0.6600580872540909,0.4881167935057579,0.6078922233608534,0.6078922233608534
38047,0.5945500814288397,0.5044391884236638,0.6732399516408315,0.6732399516408315
38049,0.41807221886033946,0.3529959725534503,0.5901226985381259,0.5901226985381259
